Rider_ID,Year,Age,TDF_Pos,Best_Pos_BT_UWT,Best_Pos_BT_PT,Best_Pos_AT_UWT_YB,Best_Pos_AT_PT_YB,Best_Pos_UWT_YB,Best_Pos_PT_YB,FC_Points_YB,FC_Pos_YB,best_tdf_result,best_other_gt_result,best_recent_tdf_result,best_recent_other_gt_result,tdf_debut,gt_debut,rode_giro,FC_Points,FC_Pos,Best_Pos_AT_UWT,Best_Pos_AT_PT,Best_Pos_UWT,Best_Pos_PT,Best_Pos_BT_UWT_YB,Best_Pos_BT_PT_YB
16672,2015,20,,,6.0,,,,23.0,267.0,93,,,,,,,,186.0,120,,,,6.0,,23.0
16672,2017,22,,,DNF,,,,,0.0,165,,,,,,,,328.0,79,,,,999.0,,
16672,2018,23,,,,,,,DNF,328.0,78,,,,,,,,432.0,56,,12.0,,12.0,,999.0
16672,2019,24,,,,,12.0,,12.0,432.0,55,,,,,,,,1390.0,7,,1.0,,1.0,,
16672,2020,25,,,45.0,,1.0,,1.0,1390.0,7,,,,,,,,1385.0,4,1.0,,1.0,45.0,,
16672,2021,26,DNF,32.0,,1.0,,1.0,45.0,1385.0,4,,,,,1.0,1.0,0.0,1646.0,7,,,32.0,,,45.0
16672,2022,27,DNF,57.0,,,,32.0,,1646.0,7,,57.0,,,,,1.0,1408.0,7,,,57.0,,32.0,
16672,2023,28,57.0,49.0,1.0,,,57.0,,1408.0,7,,57.0,,57.0,,,0.0,1771.0,4,,,49.0,1.0,57.0,
16672,2024,29,96.0,,,,,49.0,1.0,1771.0,4,57.0,57.0,57.0,57.0,,,0.0,1729.0,3,999.0,2.0,999.0,2.0,49.0,1.0
16672,2025,30,,50.0,,DNF,2.0,DNF,2.0,1729.0,3,,,,,,,,1222.0,3,9999.0,,50.0,,,
16752,2013,21,,,65.0,,,,,0.0,169,,,,,,,,1079.0,18,,50.0,,50.0,,
16752,2014,22,104.0,101.0,,,50.0,,50.0,1079.0,18,,,,,1.0,1.0,0.0,845.0,19,,,101.0,,,65.0
16752,2015,23,110.0,83.0,2.0,,,101.0,,845.0,19,104.0,,104.0,,,,0.0,1110.0,12,,62.0,83.0,2.0,101.0,
16752,2016,24,113.0,,1.0,,62.0,83.0,2.0,1110.0,12,104.0,,104.0,,,,0.0,1623.0,3,,,,1.0,83.0,2.0
16752,2017,25,,DNF,53.0,,,,1.0,1623.0,3,,,,,,,,397.0,59,,45.0,999.0,45.0,,1.0
16752,2018,26,,DNF,7.0,,45.0,DNF,45.0,397.0,58,,,,,,,,560.0,41,,30.0,999.0,7.0,999.0,53.0
16752,2019,27,,86.0,7.0,,30.0,DNF,7.0,560.0,40,,,,,,,,1083.0,13,,25.0,86.0,7.0,999.0,7.0
16752,2020,28,122.0,DNF,36.0,,25.0,86.0,7.0,1083.0,13,104.0,,,,,,0.0,484.0,35,,,999.0,36.0,86.0,7.0
16752,2021,29,DNF,69.0,4.0,,,DNF,36.0,484.0,35,104.0,,122.0,,,,0.0,811.0,26,,32.0,69.0,4.0,999.0,36.0
16752,2022,30,,53.0,71.0,,32.0,69.0,4.0,811.0,26,,,,,,,,971.0,20,999.0,,53.0,71.0,69.0,4.0
16752,2023,31,98.0,10.0,,DNF,,53.0,71.0,971.0,20,104.0,,122.0,,,,0.0,1056.0,18,999.0,,10.0,,53.0,71.0
16752,2024,32,104.0,DNF,54.0,DNF,,10.0,,1056.0,18,98.0,,98.0,,,,0.0,769.0,25,999.0,,999.0,54.0,10.0,
16752,2025,33,,89.0,15.0,DNF,,DNF,54.0,769.0,24,,,,,,,,588.0,15,9999.0,,89.0,15.0,999.0,54.0
16793,2014,19,,,,,,,,0.0,160,,,,,,,,49.0,167,,89.0,,89.0,,
16793,2015,20,,,6.0,,89.0,,89.0,49.0,162,,,,,,,,260.0,93,,71.0,,6.0,,
16793,2016,21,,,8.0,,71.0,,6.0,260.0,93,,,,,,,,279.0,89,,32.0,,8.0,,6.0
16793,2017,22,,130.0,102.0,,32.0,,8.0,279.0,86,,,,,,,,459.0,51,68.0,1.0,68.0,1.0,,8.0
16793,2018,23,,115.0,,68.0,1.0,68.0,1.0,459.0,50,,,,,,,,733.0,28,999.0,73.0,115.0,73.0,130.0,102.0
16793,2019,24,,49.0,76.0,DNF,73.0,115.0,73.0,733.0,28,,,,,,,,569.0,44,37.0,88.0,37.0,76.0,115.0,
16793,2020,25,124.0,113.0,DNF,37.0,88.0,37.0,76.0,569.0,44,,138.0,,138.0,1.0,,0.0,770.0,17,5.0,,5.0,999.0,49.0,76.0
16793,2021,26,137.0,118.0,96.0,5.0,,5.0,DNF,770.0,17,124.0,138.0,124.0,140.0,,,0.0,855.0,25,999.0,2.0,118.0,2.0,113.0,999.0
16793,2022,27,98.0,35.0,7.0,DNF,2.0,118.0,2.0,855.0,25,124.0,138.0,124.0,,,,0.0,1913.0,2,102.0,,35.0,7.0,118.0,96.0
16793,2023,28,105.0,DNF,,102.0,,35.0,7.0,1913.0,2,98.0,102.0,98.0,102.0,,,1.0,2302.0,2,,1.0,999.0,1.0,35.0,7.0
16793,2024,29,DNF,61.0,,,1.0,DNF,1.0,2302.0,2,98.0,102.0,98.0,102.0,,,0.0,1807.0,2,999.0,1.0,61.0,1.0,999.0,
16793,2025,30,,26.0,,DNF,1.0,61.0,1.0,1807.0,2,,,,,,,,1836.0,2,,,26.0,,61.0,
16795,2016,21,,,,,,,,0.0,178,,,,,,,,5.0,174,,79.0,,79.0,,
16795,2017,22,,,,,79.0,,79.0,5.0,162,,,,,,,,203.0,114,,73.0,,73.0,,
16795,2018,23,,36.0,5.0,,73.0,,73.0,203.0,111,,,,,,,,169.0,108,,15.0,36.0,5.0,,
16795,2019,24,,27.0,,,15.0,36.0,5.0,169.0,103,,,,,,,,185.0,109,37.0,5.0,27.0,5.0,36.0,5.0
16795,2020,25,51.0,15.0,13.0,37.0,5.0,27.0,5.0,185.0,104,,37.0,,37.0,1.0,,0.0,175.0,72,59.0,,15.0,13.0,27.0,
16795,2021,26,,16.0,129.0,59.0,,15.0,13.0,175.0,72,,,,,,,,121.0,111,,,16.0,129.0,15.0,13.0
16795,2022,27,,DNF,DNF,,,16.0,129.0,121.0,109,,,,,,,,169.0,97,,12.0,999.0,12.0,16.0,129.0
16795,2023,28,,91.0,12.0,,12.0,DNF,12.0,169.0,94,,,,,,,,94.0,110,,,91.0,12.0,999.0,999.0
16817,2015,21,,,,,,,,0.0,173,,,,,,,,58.0,164,94.0,,94.0,,,
16817,2016,22,,,,94.0,,94.0,,58.0,162,,,,,,,,104.0,134,28.0,,28.0,,,
16817,2017,23,,134.0,,28.0,,28.0,,104.0,131,,,,,,,,14.0,179,72.0,,72.0,,,
16817,2018,24,,62.0,,72.0,,72.0,,14.0,175,,,,,,,,319.0,76,80.0,,62.0,,134.0,
16817,2019,25,,79.0,,80.0,,62.0,,319.0,74,,,,,,,,126.0,124,28.0,22.0,28.0,22.0,62.0,
16817,2020,26,,61.0,78.0,28.0,22.0,28.0,22.0,126.0,118,,,,,,,,271.0,55,83.0,,61.0,78.0,79.0,
16817,2021,27,,102.0,,83.0,,61.0,78.0,271.0,55,,,,,,,,103.0,118,114.0,999.0,102.0,999.0,61.0,78.0
16817,2022,28,,47.0,,114.0,DNF,102.0,DNF,103.0,116,,,,,,,,67.0,125,,47.0,47.0,47.0,102.0,
16817,2023,29,,57.0,DNF,,47.0,47.0,47.0,67.0,121,,,,,,,,385.0,62,97.0,,57.0,999.0,47.0,
16817,2024,30,110.0,91.0,,97.0,,57.0,DNF,385.0,62,,57.0,,57.0,1.0,,0.0,39.0,104,999.0,,91.0,,57.0,999.0
16817,2025,31,,106.0,52.0,DNF,,91.0,,39.0,98,,,,,,,,148.0,56,,,106.0,52.0,91.0,
16823,2014,21,,,93.0,,,,,0.0,160,,,,,,,,572.0,35,87.0,2.0,87.0,2.0,,
16823,2015,22,,64.0,,87.0,2.0,87.0,2.0,572.0,35,,,,,,,,683.0,27,999.0,33.0,64.0,33.0,,93.0
16823,2016,23,,94.0,93.0,DNF,33.0,64.0,33.0,683.0,27,,,,,,,,538.0,44,999.0,81.0,94.0,81.0,64.0,
16823,2017,24,,89.0,65.0,DNF,81.0,94.0,81.0,538.0,42,,,,,,,,398.0,58,31.0,,31.0,65.0,94.0,93.0
16823,2018,25,,54.0,92.0,31.0,,31.0,65.0,398.0,57,,,,,,,,434.0,55,89.0,,54.0,92.0,89.0,65.0
16823,2019,26,137.0,105.0,68.0,89.0,,54.0,92.0,434.0,54,,113.0,,113.0,1.0,,0.0,532.0,47,,,105.0,68.0,54.0,92.0
16823,2020,27,141.0,DNF,,,,105.0,68.0,532.0,47,137.0,113.0,137.0,113.0,,,0.0,297.0,49,,,999.0,,105.0,68.0
16823,2021,28,,116.0,7.0,,,DNF,,297.0,49,,,,,,,,508.0,47,,81.0,116.0,7.0,999.0,
16823,2022,29,,DNF,85.0,,81.0,116.0,7.0,508.0,47,,,,,,,,191.0,89,,,999.0,85.0,116.0,7.0
16823,2023,30,,84.0,60.0,,,DNF,85.0,191.0,89,,,,,,,,239.0,77,,,84.0,60.0,999.0,85.0
16823,2024,31,,106.0,83.0,,,84.0,60.0,239.0,77,,,,,,,,41.0,103,,,106.0,83.0,84.0,60.0
16992,2015,21,,,30.0,,,,,0.0,173,,,,,,,,147.0,137,,35.0,,30.0,,
16992,2016,22,,,13.0,,35.0,,30.0,147.0,136,,,,,,,,152.0,123,,,,13.0,,30.0
16992,2017,23,,18.0,9.0,,,,13.0,152.0,120,,,,,,,,247.0,103,31.0,,18.0,9.0,,13.0
16992,2018,24,,9.0,10.0,31.0,,18.0,9.0,247.0,100,,,,,,,,645.0,36,6.0,,6.0,10.0,18.0,9.0
16992,2019,25,,8.0,27.0,6.0,,6.0,10.0,645.0,36,,,,,,,,639.0,38,16.0,15.0,8.0,15.0,9.0,10.0
16992,2020,26,,,26.0,16.0,15.0,8.0,15.0,639.0,38,,,,,,,,309.0,47,33.0,,33.0,26.0,8.0,27.0
16992,2021,27,18.0,23.0,8.0,33.0,,33.0,26.0,309.0,47,,17.0,,17.0,1.0,,1.0,451.0,51,,,23.0,8.0,,26.0
16992,2022,28,DNF,9.0,,,,23.0,8.0,451.0,51,18.0,17.0,18.0,17.0,,,0.0,804.0,23,,3.0,9.0,3.0,23.0,8.0
16992,2023,29,DNF,23.0,21.0,,3.0,9.0,3.0,804.0,23,18.0,17.0,18.0,33.0,,,0.0,652.0,36,25.0,,23.0,21.0,9.0,
16992,2024,30,,14.0,38.0,25.0,,23.0,21.0,652.0,36,,,,,,,,346.0,53,,29.0,14.0,29.0,23.0,21.0
16992,2025,31,,61.0,11.0,,29.0,14.0,29.0,346.0,52,,,,,,,,221.0,48,,,61.0,11.0,14.0,38.0
17182,2015,23,,,,,,,,0.0,173,,,,,,,,135.0,140,,6.0,,6.0,,
17182,2016,24,,91.0,21.0,,6.0,,6.0,135.0,139,,,,,,,,126.0,130,57.0,6.0,57.0,6.0,,
17182,2017,25,,42.0,111.0,57.0,6.0,57.0,6.0,126.0,127,,,,,,,,83.0,152,23.0,18.0,23.0,18.0,91.0,21.0
17182,2018,26,35.0,26.0,37.0,23.0,18.0,23.0,18.0,83.0,149,,42.0,,42.0,1.0,,0.0,223.0,99,26.0,,26.0,37.0,42.0,111.0
17182,2019,27,30.0,24.0,,26.0,,26.0,37.0,223.0,96,35.0,42.0,35.0,42.0,,,0.0,56.0,147,,999.0,24.0,999.0,26.0,37.0
17182,2020,28,,,43.0,,DNF,24.0,DNF,56.0,137,,,,,,,,72.0,103,49.0,,49.0,43.0,24.0,
17182,2021,29,37.0,28.0,,49.0,,49.0,43.0,72.0,102,30.0,42.0,30.0,49.0,,,0.0,0.0,148,,9.0,28.0,9.0,,43.0
17182,2022,30,,39.0,11.0,,9.0,28.0,9.0,0.0,145,,,,,,,,129.0,106,88.0,,39.0,11.0,28.0,
17182,2023,31,,38.0,,88.0,,39.0,11.0,129.0,103,,,,,,,,202.0,85,68.0,999.0,38.0,999.0,39.0,11.0
17182,2024,32,22.0,33.0,,68.0,DNF,38.0,DNF,202.0,85,30.0,42.0,37.0,68.0,,,0.0,176.0,82,,999.0,33.0,999.0,38.0,
17182,2025,33,,38.0,,,DNF,33.0,DNF,176.0,79,,,,,,,,48.0,76,,,38.0,,33.0,
17183,2017,26,,,DNF,,,,,0.0,165,,,,,,,,58.0,161,,,,999.0,,
17183,2018,27,,,,,,,DNF,58.0,158,,,,,,,,143.0,120,,999.0,,999.0,,999.0
17183,2020,29,,,107.0,,,,,0.0,154,,,,,,,,37.0,122,,,,107.0,,
17183,2021,30,132.0,,,,,,107.0,37.0,120,,,,,1.0,1.0,0.0,74.0,124,,999.0,,999.0,,107.0
17183,2022,31,,52.0,,,DNF,,DNF,74.0,121,,,,,,,,24.0,138,,,52.0,,,
17183,2023,32,,81.0,33.0,,,52.0,,24.0,132,,,,,,,,109.0,103,,,81.0,33.0,52.0,
17203,2015,23,,,56.0,,,,,0.0,173,,,,,,,,186.0,120,,,,56.0,,
17203,2016,24,,47.0,12.0,,,,56.0,186.0,119,,,,,,,,279.0,89,,,47.0,12.0,,56.0
17203,2017,25,,43.0,72.0,,,47.0,12.0,279.0,86,,,,,,,,345.0,75,,6.0,43.0,6.0,47.0,12.0
17203,2018,26,,86.0,,,6.0,43.0,6.0,345.0,74,,,,,,,,474.0,52,,4.0,86.0,4.0,43.0,72.0
17203,2019,27,,45.0,10.0,,4.0,86.0,4.0,474.0,51,,,,,,,,457.0,61,,5.0,45.0,5.0,86.0,
17203,2020,28,53.0,40.0,5.0,,5.0,45.0,5.0,457.0,61,,,,,1.0,1.0,0.0,227.0,63,,,40.0,5.0,45.0,10.0
17203,2021,29,35.0,22.0,DNF,,,40.0,5.0,227.0,63,53.0,,53.0,,,,0.0,293.0,71,,,22.0,999.0,40.0,5.0
17203,2022,30,,19.0,,,,22.0,DNF,293.0,71,,,,,,,,737.0,29,16.0,,16.0,,22.0,999.0
17203,2023,31,63.0,34.0,,16.0,,16.0,,737.0,29,35.0,,35.0,,,,0.0,114.0,99,,,34.0,,19.0,
17203,2024,32,46.0,20.0,,,,34.0,,114.0,97,35.0,,35.0,,,,0.0,728.0,27,21.0,,20.0,,34.0,
17203,2025,33,,32.0,,21.0,,20.0,,728.0,26,,,,,,,,118.0,62,9999.0,,32.0,,20.0,
17252,2014,20,,,13.0,,,,,0.0,160,,,,,,,,158.0,126,,,,13.0,,
17252,2015,21,,,12.0,,,,13.0,158.0,125,,,,,,,,289.0,86,,6.0,,6.0,,13.0
17252,2016,22,,49.0,4.0,,6.0,,6.0,289.0,86,,,,,,,,295.0,85,77.0,5.0,49.0,4.0,,12.0
17252,2017,23,,19.0,,77.0,5.0,49.0,4.0,295.0,82,,,,,,,,290.0,88,13.0,64.0,13.0,64.0,49.0,4.0
17252,2018,24,,95.0,8.0,13.0,64.0,13.0,64.0,290.0,87,,,,,,,,347.0,72,,31.0,95.0,8.0,19.0,
17252,2019,25,111.0,15.0,DNF,,31.0,95.0,8.0,347.0,70,,77.0,,77.0,1.0,,0.0,428.0,66,6.0,29.0,6.0,29.0,95.0,8.0
17252,2021,27,,33.0,DNF,,,,,0.0,137,,,,,,,,763.0,29,11.0,2.0,11.0,2.0,,
17252,2022,28,,DNF,,11.0,2.0,11.0,2.0,763.0,29,,,,,,,,269.0,80,,20.0,999.0,20.0,33.0,999.0
17252,2023,29,,37.0,11.0,,20.0,DNF,20.0,269.0,80,,,,,,,,299.0,71,,23.0,37.0,11.0,999.0,
17252,2024,30,34.0,35.0,,,23.0,37.0,11.0,299.0,71,111.0,11.0,,11.0,,,0.0,199.0,75,,18.0,35.0,18.0,37.0,11.0
17252,2025,31,,,9.0,,18.0,35.0,18.0,199.0,72,,,,,,,,209.0,49,,,,9.0,35.0,
18117,2014,20,,,2.0,,,,,0.0,160,,,,,,,,315.0,84,92.0,,92.0,2.0,,
18117,2015,21,84.0,,19.0,92.0,,92.0,2.0,315.0,84,,92.0,,92.0,1.0,,0.0,266.0,91,,,,19.0,,2.0
18117,2016,22,,17.0,9.0,,,,19.0,266.0,91,,,,,,,,303.0,83,38.0,15.0,17.0,9.0,,19.0
18117,2017,23,,15.0,4.0,38.0,15.0,17.0,9.0,303.0,80,,,,,,,,457.0,52,999.0,9.0,15.0,4.0,17.0,9.0
18117,2018,24,,26.0,9.0,DNF,9.0,15.0,4.0,457.0,51,,,,,,,,408.0,61,31.0,7.0,26.0,7.0,15.0,4.0
18117,2019,25,,3.0,,31.0,7.0,26.0,7.0,408.0,60,,,,,,,,455.0,62,17.0,,3.0,,26.0,9.0
18117,2020,26,,26.0,71.0,17.0,,3.0,,455.0,62,,,,,,,,122.0,87,58.0,,26.0,71.0,3.0,
18117,2021,27,,62.0,5.0,58.0,,26.0,71.0,122.0,87,,,,,,,,311.0,68,,,62.0,5.0,26.0,71.0
18117,2022,28,,35.0,DNF,,,62.0,5.0,311.0,68,,,,,,,,19.0,140,79.0,62.0,35.0,62.0,62.0,5.0
18117,2023,29,,68.0,22.0,79.0,62.0,35.0,62.0,19.0,133,,,,,,,,230.0,79,,27.0,68.0,22.0,35.0,999.0
18117,2024,30,,,2.0,,27.0,68.0,22.0,230.0,79,,,,,,,,455.0,47,,999.0,,2.0,68.0,22.0
18117,2025,31,,,64.0,,DNF,,2.0,455.0,46,,,,,,,,14.0,86,,,,64.0,,2.0
18260,2014,20,,,DNF,,,,,0.0,160,,,,,,,,88.0,153,,,,999.0,,
18260,2015,21,,,6.0,,,,DNF,88.0,151,,,,,,,,144.0,138,,,,6.0,,999.0
18260,2016,22,,,9.0,,,,6.0,144.0,137,,,,,,,,369.0,69,43.0,70.0,43.0,9.0,,6.0
18260,2017,23,95.0,45.0,19.0,43.0,70.0,43.0,9.0,369.0,66,,,,,1.0,1.0,0.0,304.0,82,20.0,13.0,20.0,13.0,,9.0
18260,2018,24,87.0,44.0,26.0,20.0,13.0,20.0,13.0,304.0,81,95.0,,95.0,,,,0.0,606.0,38,,88.0,44.0,26.0,45.0,19.0
18260,2019,25,64.0,33.0,52.0,,88.0,44.0,26.0,606.0,38,87.0,,87.0,,,,0.0,955.0,22,,5.0,33.0,5.0,44.0,26.0
18260,2020,26,120.0,DNF,52.0,,5.0,33.0,5.0,955.0,22,64.0,,64.0,,,,0.0,150.0,76,19.0,,19.0,52.0,33.0,52.0
18260,2021,27,50.0,54.0,33.0,19.0,,19.0,52.0,150.0,76,64.0,,64.0,,,,0.0,797.0,27,,1.0,54.0,1.0,999.0,52.0
18260,2022,28,55.0,65.0,DNF,,1.0,54.0,1.0,797.0,27,50.0,,50.0,,,,0.0,389.0,61,,16.0,65.0,16.0,54.0,33.0
18260,2023,29,62.0,45.0,56.0,,16.0,65.0,16.0,389.0,61,50.0,,50.0,,,,0.0,534.0,45,,9.0,45.0,9.0,65.0,999.0
18260,2024,30,75.0,47.0,30.0,,9.0,45.0,9.0,534.0,45,50.0,,50.0,,,,0.0,655.0,30,49.0,68.0,47.0,30.0,45.0,56.0
18260,2025,31,,40.0,89.0,49.0,68.0,47.0,30.0,655.0,29,,,,,,,,45.0,78,9999.0,,40.0,89.0,47.0,30.0
19254,2015,22,,,60.0,,,,,0.0,173,,,,,,,,310.0,82,,40.0,,40.0,,
19254,2016,23,,,28.0,,40.0,,40.0,310.0,82,,,,,,,,596.0,41,46.0,29.0,46.0,28.0,,60.0
19254,2017,24,,,DNF,46.0,29.0,46.0,28.0,596.0,39,,,,,,,,54.0,164,,,,999.0,,28.0
19254,2018,25,,,41.0,,,,DNF,54.0,161,,,,,,,,299.0,82,,,,41.0,,999.0
19254,2019,26,,,40.0,,,,41.0,299.0,79,,,,,,,,640.0,37,40.0,17.0,40.0,17.0,,41.0
19254,2020,27,,,3.0,40.0,17.0,40.0,17.0,640.0,37,,,,,,,,568.0,29,28.0,999.0,28.0,3.0,,40.0
19254,2021,28,,,86.0,28.0,DNF,28.0,3.0,568.0,29,,,,,,,,494.0,49,,9.0,,9.0,,3.0
19254,2022,29,84.0,DNF,21.0,,9.0,,9.0,494.0,49,,,,,1.0,1.0,0.0,1069.0,17,,35.0,999.0,21.0,,86.0
19254,2023,30,,,,,35.0,DNF,21.0,1069.0,17,,,,,,,,33.0,120,39.0,,39.0,,999.0,21.0
19254,2024,31,DNF,93.0,23.0,39.0,,39.0,,33.0,113,84.0,,84.0,,,,0.0,601.0,33,,,93.0,23.0,,
19254,2025,32,,127.0,7.0,,,93.0,23.0,601.0,32,,,,,,,,272.0,40,9999.0,,127.0,7.0,93.0,23.0
19784,2014,21,,17.0,,,,,,0.0,160,,,,,,,,273.0,91,,,17.0,,,
19784,2015,22,,16.0,,,,17.0,,273.0,91,,,,,,,,241.0,101,,,16.0,,17.0,
19784,2016,23,,39.0,,,,16.0,,241.0,101,,,,,,,,251.0,94,49.0,,39.0,,16.0,
19784,2017,24,,22.0,31.0,49.0,,39.0,,251.0,91,,,,,,,,578.0,37,8.0,,8.0,31.0,39.0,
19784,2018,25,,13.0,,8.0,,8.0,31.0,578.0,37,,,,,,,,598.0,39,19.0,3.0,13.0,3.0,22.0,31.0
19784,2019,26,38.0,4.0,6.0,19.0,3.0,13.0,3.0,598.0,39,,19.0,,19.0,1.0,,0.0,856.0,24,,,4.0,6.0,13.0,
19784,2020,27,,27.0,2.0,,,4.0,6.0,856.0,24,,,,,,,,583.0,28,10.0,,10.0,2.0,4.0,6.0
19784,2021,28,DNF,5.0,7.0,10.0,,10.0,2.0,583.0,28,38.0,19.0,38.0,19.0,,,0.0,1184.0,15,3.0,,3.0,7.0,27.0,2.0
19784,2022,29,DNF,5.0,6.0,3.0,,3.0,7.0,1184.0,15,38.0,3.0,38.0,3.0,,,0.0,483.0,48,,,5.0,6.0,5.0,7.0
19784,2023,30,28.0,5.0,3.0,,,5.0,6.0,483.0,48,38.0,3.0,,3.0,,,1.0,733.0,30,,,5.0,3.0,5.0,6.0
19784,2024,31,31.0,10.0,40.0,,,5.0,3.0,733.0,30,28.0,3.0,28.0,3.0,,,0.0,306.0,57,22.0,,10.0,40.0,5.0,3.0
19784,2025,32,,18.0,16.0,22.0,,10.0,40.0,306.0,56,,,,,,,,199.0,50,9999.0,,18.0,16.0,10.0,40.0
20148,2014,26,,,DNF,,,,,0.0,160,,,,,,,,0.0,179,,,,999.0,,
20148,2015,27,141.0,,15.0,,,,DNF,0.0,173,,,,,1.0,1.0,0.0,105.0,148,,,,15.0,,999.0
20148,2016,28,,,54.0,,,,15.0,105.0,147,,,,,,,,25.0,168,,55.0,,54.0,,15.0
20584,2014,21,,104.0,,,,,,0.0,160,,,,,,,,11.0,177,47.0,108.0,47.0,108.0,,
20584,2015,22,,108.0,24.0,47.0,108.0,47.0,108.0,11.0,171,,,,,,,,173.0,127,999.0,16.0,108.0,16.0,104.0,
20584,2016,23,,74.0,21.0,DNF,16.0,108.0,16.0,173.0,126,,,,,,,,621.0,39,3.0,36.0,3.0,21.0,108.0,24.0
20584,2017,24,90.0,43.0,64.0,3.0,36.0,3.0,21.0,621.0,37,,86.0,,86.0,1.0,,0.0,358.0,71,,,43.0,64.0,74.0,21.0
20584,2018,25,,89.0,48.0,,,43.0,64.0,358.0,70,,,,,,,,44.0,159,45.0,40.0,45.0,40.0,43.0,64.0
20584,2019,26,69.0,11.0,,45.0,40.0,45.0,40.0,44.0,149,90.0,86.0,90.0,86.0,,,0.0,767.0,28,,999.0,11.0,999.0,89.0,48.0
20584,2020,27,62.0,44.0,,,DNF,11.0,DNF,767.0,28,69.0,86.0,69.0,,,,0.0,517.0,30,,,44.0,,11.0,
20584,2021,28,,30.0,,,,44.0,,517.0,30,,,,,,,,401.0,58,,,30.0,,44.0,
20584,2022,29,40.0,DNF,,,,30.0,,401.0,58,62.0,30.0,62.0,30.0,,,0.0,802.0,24,,11.0,999.0,11.0,30.0,
20584,2023,30,83.0,37.0,,,11.0,DNF,11.0,802.0,24,40.0,30.0,40.0,30.0,,,1.0,350.0,67,,,37.0,,999.0,
20584,2024,31,DNF,40.0,1.0,,,37.0,,350.0,67,40.0,30.0,40.0,30.0,,,0.0,1175.0,11,10.0,,10.0,1.0,37.0,
20584,2025,32,,56.0,DNF,10.0,,10.0,1.0,1175.0,11,,,,,,,,107.0,64,,,56.0,999.0,40.0,1.0
22133,2015,22,,59.0,36.0,,,,,0.0,173,,,,,,,,140.0,139,95.0,,59.0,36.0,,
22133,2016,23,111.0,85.0,41.0,95.0,,59.0,36.0,140.0,138,,95.0,,95.0,1.0,,0.0,118.0,131,50.0,,50.0,41.0,59.0,36.0
22133,2017,24,DNF,82.0,49.0,50.0,,50.0,41.0,118.0,128,111.0,95.0,111.0,95.0,,,0.0,363.0,68,32.0,,32.0,49.0,85.0,41.0
22133,2018,25,137.0,DNF,6.0,32.0,,32.0,49.0,363.0,67,111.0,95.0,111.0,95.0,,,0.0,606.0,38,33.0,,33.0,6.0,82.0,49.0
22133,2019,26,,106.0,67.0,33.0,,33.0,6.0,606.0,38,,,,,,,,412.0,68,26.0,19.0,26.0,19.0,999.0,6.0
22133,2020,27,,69.0,73.0,26.0,19.0,26.0,19.0,412.0,67,,,,,,,,108.0,93,61.0,,61.0,73.0,106.0,67.0
22133,2021,28,,72.0,49.0,61.0,,61.0,73.0,108.0,93,,,,,,,,42.0,135,30.0,36.0,30.0,36.0,69.0,73.0
22133,2022,29,,56.0,24.0,30.0,36.0,30.0,36.0,42.0,132,,,,,,,,141.0,104,,999.0,56.0,24.0,72.0,49.0
22133,2023,30,,59.0,50.0,,DNF,56.0,24.0,141.0,101,,,,,,,,8.0,127,,,59.0,50.0,56.0,24.0
22133,2024,31,,73.0,72.0,,,59.0,50.0,8.0,119,,,,,,,,0.0,116,108.0,,73.0,72.0,59.0,50.0
22133,2025,32,,104.0,57.0,108.0,,73.0,72.0,0.0,106,,,,,,,,0.0,94,,,104.0,57.0,73.0,72.0
22143,2015,21,,,,,,,,0.0,173,,,,,,,,103.0,150,,12.0,,12.0,,
22143,2016,22,,57.0,78.0,,12.0,,12.0,103.0,149,,,,,,,,55.0,156,,999.0,57.0,78.0,,
22143,2017,23,,49.0,29.0,,DNF,57.0,78.0,55.0,151,,,,,,,,168.0,125,28.0,,28.0,29.0,57.0,78.0
22143,2018,24,37.0,11.0,,28.0,,28.0,29.0,168.0,122,,28.0,,28.0,1.0,,0.0,431.0,57,,,11.0,,49.0,29.0
22143,2019,25,,53.0,15.0,,,11.0,,431.0,56,,,,,,,,294.0,85,4.0,42.0,4.0,15.0,11.0,
22143,2020,26,,53.0,12.0,4.0,42.0,4.0,15.0,294.0,83,,,,,,,,192.0,68,999.0,,53.0,12.0,53.0,15.0
22143,2021,27,,25.0,2.0,DNF,,53.0,12.0,192.0,68,,,,,,,,240.0,81,999.0,,25.0,2.0,53.0,12.0
22143,2022,28,,66.0,14.0,DNF,,25.0,2.0,240.0,81,,,,,,,,89.0,120,999.0,66.0,66.0,14.0,25.0,2.0
22143,2023,29,,DNF,26.0,DNF,66.0,66.0,14.0,89.0,116,,,,,,,,0.0,132,48.0,97.0,48.0,26.0,66.0,14.0
25726,2015,22,,DNF,DNF,,,,,0.0,173,,,,,,,,174.0,126,,26.0,999.0,26.0,,
25726,2016,23,,79.0,35.0,,26.0,DNF,26.0,174.0,125,,,,,,,,152.0,123,,,79.0,35.0,999.0,999.0
25726,2017,24,,3.0,36.0,,,79.0,35.0,152.0,120,,,,,,,,584.0,35,48.0,103.0,3.0,36.0,79.0,35.0
25726,2018,25,62.0,1.0,3.0,48.0,103.0,3.0,36.0,584.0,35,,48.0,,48.0,1.0,,0.0,982.0,22,,,1.0,3.0,3.0,36.0
